face_x;face_y;landmark_x_1;landmark_y_1;landmark_x_2;landmark_y_2;landmark_x_3;landmark_y_3;landmark_x_4;landmark_y_4;landmark_x_5;landmark_y_5;landmark_x_6;landmark_y_6;landmark_x_7;landmark_y_7;landmark_x_8;landmark_y_8;landmark_x_9;landmark_y_9;landmark_x_10;landmark_y_10;landmark_x_11;landmark_y_11;landmark_x_12;landmark_y_12;landmark_x_13;landmark_y_13;landmark_x_14;landmark_y_14;landmark_x_15;landmark_y_15;landmark_x_16;landmark_y_16;landmark_x_17;landmark_y_17;landmark_x_18;landmark_y_18;landmark_x_19;landmark_y_19;landmark_x_20;landmark_y_20;landmark_x_21;landmark_y_21;landmark_x_22;landmark_y_22;landmark_x_23;landmark_y_23;landmark_x_24;landmark_y_24;landmark_x_25;landmark_y_25;landmark_x_26;landmark_y_26;landmark_x_27;landmark_y_27;landmark_x_28;landmark_y_28;landmark_x_29;landmark_y_29;landmark_x_30;landmark_y_30;landmark_x_31;landmark_y_31;landmark_x_32;landmark_y_32;landmark_x_33;landmark_y_33;landmark_x_34;landmark_y_34;landmark_x_35;landmark_y_35;landmark_x_36;landmark_y_36;landmark_x_37;landmark_y_37;landmark_x_38;landmark_y_38;landmark_x_39;landmark_y_39;landmark_x_40;landmark_y_40;landmark_x_41;landmark_y_41;landmark_x_42;landmark_y_42
0.374003;0.403313;0.0178902;0.647015;0.105746;0.645789;0.194923;0.630024;0.254304;0.621554;0.30147;0.61472;0.170671;0.533664;0.223621;0.509084;0.276842;0.502609;0.326463;0.496808;0.10947;0.521273;0.191927;0.502352;0.253509;0.502989;0.303221;0.504251;0.0442598;0.523818;0.123409;0.553933;0.115802;0.600996;0.0963734;0.629441;-0.0157415;0.540856;0.0546131;0.562831;0.0580206;0.600292;0.0460899;0.624374
0.376309;0.398018;0.00330746;0.638348;0.101723;0.642918;0.195503;0.617153;0.247396;0.597132;0.298493;0.592936;0.180879;0.537168;0.248696;0.51797;0.282294;0.541749;0.302799;0.565077;0.123368;0.522946;0.207251;0.517272;0.244446;0.547333;0.260075;0.572596;0.0674014;0.524355;0.140726;0.549451;0.147951;0.586221;0.141263;0.609212;0.0184621;0.53879;0.0776843;0.566362;0.0908429;0.596224;0.0895145;0.612379
0.381464;0.395152;-0.00875711;0.646804;0.092867;0.647821;0.191372;0.618683;0.246822;0.591652;0.298097;0.573;0.163215;0.539105;0.242375;0.51263;0.291082;0.533836;0.319542;0.557315;0.10889;0.523497;0.198437;0.505309;0.25118;0.536892;0.271884;0.569039;0.0551542;0.522147;0.130553;0.547006;0.12558;0.590168;0.105745;0.616773;0.00719753;0.532274;0.0721616;0.563886;0.0721431;0.598199;0.0560343;0.614562
0.389393;0.389544;-0.00549161;0.63722;0.102244;0.636973;0.20516;0.611526;0.262214;0.584854;0.298067;0.564557;0.173571;0.5336;0.241651;0.508846;0.283712;0.529326;0.304389;0.552376;0.12071;0.523569;0.19506;0.502257;0.252085;0.530648;0.280127;0.559171;0.0695201;0.525426;0.128806;0.541222;0.144177;0.584168;0.137576;0.61587;0.0244099;0.538128;0.0637536;0.55969;0.0774767;0.59301;0.0733173;0.615839
0.415001;0.386109;0.0202282;0.629295;0.105969;0.637155;0.19146;0.612071;0.245549;0.592929;0.309481;0.59244;0.192425;0.539154;0.259407;0.517882;0.286419;0.523999;0.301263;0.534147;0.131278;0.522713;0.197961;0.508995;0.22812;0.523614;0.243235;0.543733;0.0718725;0.520754;0.123289;0.552575;0.117196;0.594465;0.102502;0.61894;0.0223352;0.530864;0.0611756;0.555676;0.0609255;0.589297;0.0504889;0.609041
0.428234;0.383855;0.0112683;0.623662;0.113204;0.633646;0.198393;0.615249;0.2554;0.59952;0.320206;0.596976;0.196067;0.54551;0.257101;0.505929;0.29478;0.485012;0.333805;0.46519;0.146133;0.533207;0.199814;0.501071;0.250636;0.483489;0.305009;0.47019;0.0891627;0.533358;0.134405;0.547073;0.131331;0.590337;0.123547;0.622133;0.0286148;0.544037;0.0588467;0.55782;0.0747267;0.590646;0.0841114;0.617026
0.455183;0.384368;0.0273843;0.611146;0.116289;0.627334;0.198701;0.615776;0.252885;0.606235;0.311973;0.60708;0.198581;0.545413;0.257442;0.504922;0.29465;0.477739;0.328134;0.451879;0.149331;0.531431;0.206728;0.497626;0.260971;0.472816;0.314853;0.451947;0.0938111;0.529025;0.133428;0.546392;0.126514;0.592789;0.117444;0.62756;0.0353355;0.537627;0.0641255;0.552211;0.0775035;0.584696;0.0845452;0.613009
0.469737;0.386482;-0.00622599;0.622651;0.0947463;0.635754;0.183343;0.616953;0.244224;0.600851;0.311933;0.597589;0.195533;0.545768;0.256968;0.503057;0.296622;0.480918;0.33532;0.459381;0.145921;0.53104;0.204037;0.497477;0.259427;0.480535;0.313181;0.470489;0.0866375;0.529781;0.138941;0.544097;0.134638;0.586044;0.123321;0.617614;0.021941;0.539929;0.0647697;0.556122;0.0771743;0.589793;0.0794507;0.616348
0.469581;0.386383;-0.00853267;0.638036;0.0991946;0.642917;0.194316;0.615993;0.243845;0.586479;0.279494;0.566664;0.178844;0.532557;0.251652;0.509283;0.294009;0.527769;0.312888;0.548368;0.122398;0.518069;0.212335;0.5047;0.260622;0.533897;0.277607;0.560705;0.0664341;0.517423;0.139154;0.544156;0.132122;0.584894;0.110422;0.607963;0.0207985;0.528734;0.0838629;0.559492;0.083351;0.593746;0.0657775;0.609661
0.457974;0.387506;0.0189175;0.635275;0.117814;0.637539;0.200952;0.613216;0.243494;0.586058;0.284171;0.567818;0.17403;0.540692;0.23708;0.508717;0.283655;0.522772;0.311065;0.542717;0.12421;0.529564;0.195157;0.506642;0.246508;0.532112;0.26968;0.56178;0.075801;0.529357;0.131849;0.54581;0.141091;0.585868;0.132864;0.615071;0.0335544;0.538145;0.0747115;0.561538;0.0830176;0.593606;0.0755956;0.615064
0.438323;0.38677;0.00310591;0.639259;0.105984;0.641328;0.190573;0.616885;0.236257;0.588898;0.277968;0.570489;0.161202;0.537825;0.225423;0.507205;0.273209;0.522979;0.300897;0.543128;0.111455;0.526321;0.183853;0.504191;0.237814;0.530979;0.262165;0.561042;0.0651949;0.527318;0.12446;0.546995;0.134259;0.587191;0.123957;0.615946;0.0257125;0.537827;0.0711532;0.56228;0.0806158;0.594478;0.0708181;0.616913
0.419698;0.391731;0.00653167;0.628497;0.108115;0.63404;0.191826;0.614137;0.23596;0.589563;0.274893;0.574529;0.174844;0.537078;0.235966;0.507167;0.27499;0.526196;0.296083;0.549989;0.122222;0.524967;0.181881;0.499524;0.228261;0.530817;0.251;0.566755;0.0718028;0.524377;0.113892;0.541192;0.127004;0.5868;0.122852;0.623118;0.0272411;0.533559;0.0557792;0.55569;0.0683424;0.590568;0.0660521;0.61834
0.404922;0.396204;-0.0020247;0.637036;0.0976718;0.641986;0.186787;0.619536;0.231966;0.594475;0.274856;0.579209;0.164169;0.54206;0.234495;0.511006;0.271996;0.530355;0.291852;0.553513;0.110167;0.528311;0.186077;0.500288;0.233658;0.529945;0.256568;0.564472;0.0591532;0.52699;0.117196;0.545267;0.124647;0.590166;0.11711;0.625497;0.012555;0.536656;0.0533395;0.559563;0.0619633;0.594642;0.0572998;0.622259
0.391099;0.400578;-0.00326536;0.640696;0.102136;0.64331;0.192207;0.619277;0.24018;0.592867;0.282274;0.577666;0.162035;0.540778;0.235519;0.508998;0.274659;0.529002;0.297184;0.55264;0.107104;0.52852;0.184718;0.504558;0.232293;0.534662;0.256746;0.568922;0.053744;0.528522;0.11394;0.548933;0.124831;0.593365;0.119651;0.628941;0.00465838;0.538001;0.0474919;0.560297;0.0611852;0.594351;0.0600353;0.621787
0.372991;0.403621;-0.0104073;0.645056;0.09357;0.646513;0.187281;0.6203;0.23562;0.592405;0.278272;0.574481;0.161953;0.542232;0.232876;0.509292;0.270379;0.530232;0.29215;0.554164;0.106738;0.528458;0.1808;0.502665;0.225581;0.535328;0.246801;0.569732;0.0521188;0.527235;0.109952;0.548652;0.115581;0.59377;0.104751;0.62731;0.00203086;0.536143;0.0463889;0.561719;0.0561913;0.596558;0.0513751;0.622013
0.359455;0.403943;0.00279044;0.636821;0.0999911;0.641831;0.187288;0.620203;0.232083;0.596452;0.272065;0.582055;0.167524;0.542908;0.239363;0.514621;0.274384;0.535899;0.293005;0.557823;0.109986;0.529767;0.18519;0.510222;0.226756;0.542069;0.243966;0.574321;0.055983;0.528494;0.114169;0.554086;0.117012;0.598183;0.102264;0.62918;0.00764983;0.537441;0.048136;0.560954;0.0545322;0.595711;0.045192;0.620954
0.352186;0.405915;0.00193734;0.639443;0.097361;0.647269;0.183777;0.626575;0.226783;0.603101;0.264642;0.586566;0.172241;0.547512;0.247148;0.520872;0.285232;0.538703;0.306999;0.560349;0.117864;0.532371;0.193574;0.512671;0.236329;0.54163;0.256209;0.574718;0.0644123;0.530923;0.120464;0.558588;0.121984;0.602907;0.112161;0.633609;0.0146934;0.540375;0.0586279;0.568071;0.064583;0.602948;0.0591391;0.626535
0.349589;0.40751;-0.00145549;0.640063;0.0970705;0.645248;0.184846;0.623371;0.225994;0.599937;0.263749;0.582956;0.158641;0.545496;0.234294;0.519358;0.276565;0.539115;0.301005;0.562456;0.106772;0.532988;0.190869;0.514011;0.238923;0.544331;0.260314;0.578104;0.0582528;0.533073;0.121788;0.559388;0.126912;0.602026;0.117878;0.632737;0.0147191;0.543305;0.0638178;0.569677;0.0718841;0.603291;0.0669014;0.627105
0.347592;0.406266;0.00726106;0.647354;0.0955777;0.651511;0.181345;0.624536;0.219586;0.600131;0.262599;0.587047;0.179112;0.547755;0.241553;0.530654;0.280476;0.548554;0.310826;0.570884;0.127923;0.532366;0.207143;0.525815;0.251568;0.554002;0.277299;0.583308;0.0741678;0.530523;0.138755;0.558862;0.139198;0.600095;0.134055;0.629416;0.0236175;0.537994;0.0759681;0.567825;0.0822288;0.601992;0.0843166;0.623192
